id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
58681,300,2/5/2013,Lga,326,LGA,39.11203037,-10.90191427,Bombani,0,Ruvuma / Southern Coast,Tankini,Mtwara,90,33,Masasi,Namalenga,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1998,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,other,other,non functional
70584,0,10/21/2012,Dwsp,0,DWSP,33.26558713,-3.87439647,Kwa Shumbi Athumani,0,Internal,Itiyeja,Shinyanga,17,3,Shinyanga Rural,Usanda,0,TRUE,GeoData Consultants Ltd,WUG,,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional
6758,0,12/14/2012,Government Of Tanzania,0,DWE,34.30392413,-3.17637233,Busulwa,0,Internal,Busulwa,Shinyanga,17,6,Meatu,Mwandoya,0,TRUE,GeoData Consultants Ltd,WUG,None,TRUE,0,swn 80,swn 80,handpump,wug,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
65476,500,1/16/2013,Norad,1016,RWE,29.69282676,-4.7475472,Kituo Cha Afya,0,Lake Tanganyika,Bitale A,Kigoma,16,3,Kigoma Rural,Kagongo,155,TRUE,GeoData Consultants Ltd,VWC,Mkongoro One,TRUE,1985,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
63687,50,2/25/2011,Finland,99,DWE,38.85538191,-6.78131392,Msenda,0,Wami / Ruvu,Vikuge,Pwani,6,2,Kibaha,Soga,150,TRUE,GeoData Consultants Ltd,VWC,Upper Ruvu,TRUE,1986,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,non functional
49678,0,2/22/2013,Government Of Tanzania,1058,Government,35.07990174,-10.80409189,Kwa Mzee Kaninga,0,Ruvuma / Southern Coast,Matarau,Ruvuma,10,3,Mbinga,Kigonsera,50,,GeoData Consultants Ltd,VWC,Government,TRUE,1990,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
57948,0,3/7/2011,Kuwait,140,KUWAIT,38.90402162,-7.31978574,Kwa Moi,0,Rufiji,Malimka,Pwani,60,43,Mkuranga,Panzuo,250,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1995,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
42350,3000,3/17/2011,Danida,1912,DANID,34.79339337,-9.72901698,none,0,Lake Nyasa,Mjimwema,Iringa,11,5,Ludewa,Madilu,90,TRUE,GeoData Consultants Ltd,VWC,DANIDA,FALSE,1993,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
4526,0,2/20/2011,Unicef,360,UNICEF,38.7909743,-7.27108392,Bembeza Primary School,0,Wami / Ruvu,Kibururu B,Pwani,60,33,Kisarawe,Msanga,1200,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1997,india mark iii,india mark iii,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
51133,200,3/11/2011,Government Of Tanzania,1836,DWE,38.25670091,-4.5638397,Kwa Mzee Mussa,0,Pangani,Magagai 2,Tanga,4,1,Lushoto,Rangwi,1,TRUE,GeoData Consultants Ltd,VWC,Shagayo forest,TRUE,1978,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
70054,0,10/23/2012,World Vision,0,Consulting Engineer,32.89848608,-4.10007773,Sole 1,0,Internal,Sole,Tabora,14,1,Nzega,Ikindwa,0,FALSE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
48080,50,1/20/2013,,1436,,34.66827981,-4.66060583,Martili,0,Internal,Kisutu,Singida,13,2,Singida Rural,Msisi,450,TRUE,GeoData Consultants Ltd,VWC,M,,2010,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
12552,0,2/14/2011,Plan Int,201,Karugendo,39.00010861,-7.10179035,Gumba Primary School 3,0,Wami / Ruvu,Gumba,Pwani,60,33,Kisarawe,Msimbu,1,TRUE,GeoData Consultants Ltd,Private operator,,FALSE,2007,gravity,gravity,gravity,private operator,commercial,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
52707,0,4/12/2011,Kkkt,0,KKKT,33.09696393,-8.91545457,Mbwiri,0,Lake Rukwa,Iteka,Mbeya,12,6,Mbozi,Myovizi,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
68660,0,7/28/2011,Hifab,0,Hesawa,33.13340374,-3.23459106,Sanga,0,Lake Victoria,Sanga,Mwanza,19,4,Kwimba,Fukalo,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
64257,0,2/5/2013,Government Of Tanzania,1342,DDCA,30.62278791,-3.56992741,Busami Secschool,0,Lake Tanganyika,Makingi A,Kigoma,16,1,Kibondo,Bunyambo,500,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2010,india mark ii,india mark ii,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
46719,0,2/1/2013,Norad,1832,Norad,31.51069241,-7.83669775,Kwa Goodfrid,0,Lake Rukwa,Katandala,Rukwa,15,4,Sumbawanga Urban,Ntendo,1500,TRUE,GeoData Consultants Ltd,VWC,Mradi wa maji wa ntend,TRUE,1975,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non functional
17219,0,8/3/2013,Government Of Tanzania,529,Government,38.05373317,-4.27929971,Kwa Mkaduma,0,Pangani,Kizerui,Kilimanjaro,3,3,Same,Maore,230,TRUE,GeoData Consultants Ltd,Water authority,Hingilili,TRUE,1967,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,non functional
29658,0,3/29/2011,Water,0,Commu,35.52795009,-6.06749222,Kwa Waziri,0,Internal,Mkombola,Dodoma,1,5,Dodoma Urban,Nala,0,TRUE,GeoData Consultants Ltd,VWC,Chig,FALSE,0,mono,mono,motorpump,private operator,commercial,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
14992,20,3/18/2013,Government Of Tanzania,1014,DWE,36.81280558,-3.48722933,Kwa Sophia Luka,0,Pangani,Marurani Juu,Arusha,2,2,Arusha Rural,Nduruma,150,TRUE,GeoData Consultants Ltd,VWC,Machumba estate pipe line,TRUE,2009,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
56386,0,7/21/2011,Hesawa,1151,DWE,32.87469644,-1.92916438,Jamnono,0,Lake Victoria,Jamnono,Mwanza,19,1,Ukerewe,Ilangala,300,,GeoData Consultants Ltd,,,TRUE,2002,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,non functional
8757,200,3/24/2011,Co,316,Co,36.99765607,-7.59014094,Kwa Musiondo,0,Rufiji,Nyamizoka,Morogoro,5,1,Kilosa,Kidodi,80,TRUE,GeoData Consultants Ltd,WUG,Iw,TRUE,2011,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
13727,0,10/29/2012,Marafip,1818,Marafip,34.66643661,-1.38298879,Kwa Samweli Mwera,0,Lake Victoria,Kwiriba,Mara,20,1,Tarime,Muriba,50,FALSE,GeoData Consultants Ltd,,,TRUE,1998,afridev,afridev,handpump,private operator,commercial,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
22928,500,6/3/2013,Isf,500,ISF,38.07832005,-4.48076136,Msikitini,0,Pangani,Mbuyuni,Kilimanjaro,3,3,Same,Kihurio,140,TRUE,GeoData Consultants Ltd,Water authority,Saseni,,2013,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non functional
63748,50,1/14/2013,World Bank,1521,COSMOS ENG LTD,34.34938384,-4.34943584,Miembeni B,0,Internal,Miembeni,Singida,13,1,Iramba,Kiomboi,185,TRUE,GeoData Consultants Ltd,WUG,RWSSP,TRUE,2007,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
42195,0,4/10/2011,World Bank,0,World,36.55646735,-6.37243735,Shuleni,0,Wami / Ruvu,Chang'Ombe,Dodoma,1,1,Mpwapwa,Kimagai,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional needs repair
36067,200,2/11/2013,Norad,959,DWE,29.64793205,-4.76804596,Shule Ya Msingi Mgaraganza,0,Lake Tanganyika,Mgaraganza,Kigoma,16,3,Kigoma Rural,Kagongo,560,TRUE,GeoData Consultants Ltd,Parastatal,Mgaraganza water project,TRUE,1984,gravity,gravity,gravity,parastatal,parastatal,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
54113,1500,1/20/2013,,1357,,34.62141989,-4.59221358,Mayunga,0,Internal,Sokomoko,Singida,13,2,Singida Rural,Msisi,230,TRUE,GeoData Consultants Ltd,VWC,,,1990,afridev,afridev,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,functional
59405,500,4/14/2011,Rc Church,1888,ACRA,34.67564069,-9.18968342,Kwa Daniels Ndondolo,0,Rufiji,Mondelo,Iringa,11,4,Njombe,Mdandu,50,TRUE,GeoData Consultants Ltd,WUA,mtwango water supply scheme,TRUE,2009,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
62511,0,1/20/2013,World Bank,-8,World banks,39.61838747,-10.04794964,Mkoroshoni,0,Ruvuma / Southern Coast,Mifugo,Lindi,80,62,Lindi Urban,Jamhuri,700,TRUE,GeoData Consultants Ltd,,,TRUE,2008,india mark ii,india mark ii,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
23315,0,10/4/2012,Tasaf,0,DWE,33.45195532,-3.54440659,Zahaniti,0,Internal,Lyandu,Shinyanga,17,7,Shinyanga Urban,Mwamalili,0,,GeoData Consultants Ltd,Parastatal,,FALSE,0,other - rope pump,rope pump,rope pump,parastatal,parastatal,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
40509,0,1/17/2013,Tcrs,873,TCRS,35.24947251,-5.80574788,Kwa Madinda Rungwa,0,Internal,Wangama,Singida,13,3,Manyoni,Kintinku,368,TRUE,GeoData Consultants Ltd,,,FALSE,2000,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
45093,0,3/24/2011,Wfp,0,WFP,36.1945552,-6.14614159,Bombani,0,Wami / Ruvu,Minyinga,Dodoma,1,4,Chamwino,Manchali,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,other,other,other,vwc,user-group,unknown,unknown,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other,non functional
45889,0,7/26/2011,Hifab,0,Hesawa,33.32829159,-3.15937362,Nyanhiga,0,Lake Victoria,Nyanhiga,Mwanza,19,4,Kwimba,Mwakilyambiti,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
71634,0,10/21/2012,Government Of Tanzania,0,DWE,32.88778684,-4.21969903,Sokoni,0,Lake Tanganyika,Bukene Mjini,Tabora,14,1,Nzega,Bukene,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,milky,milky,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
15250,0,7/28/2011,Ta,1683,Tanz,31.06049127,-7.75288928,Kwa Mzee Kawesha,0,Lake Tanganyika,Itekesha,Rukwa,15,3,Nkasi,Kate,250,FALSE,GeoData Consultants Ltd,VWC,,FALSE,2005,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
32245,0,1/24/2013,Government Of Tanzania,663,Government,37.71138317,-9.69904756,Lubindwa,0,Ruvuma / Southern Coast,Chimbuko,Lindi,80,43,Liwale,Makata,250,,GeoData Consultants Ltd,VWC,,TRUE,1992,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
3777,500,7/16/2011,Government Of Tanzania,1763,DWE,31.51670542,-8.18619122,Kwa Charles Dominick,0,Lake Tanganyika,Msanzi Kati,Rukwa,15,2,Sumbawanga Rural,Msanzi,100,TRUE,GeoData Consultants Ltd,VWC,Msanzi water Supply,TRUE,1972,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
71658,0,3/25/2011,District Council,289,Handeni Trunk Main(,38.54516639,-5.25727852,Kwa Samakudu,3,Pangani,Tobora,Tanga,4,6,Handeni,Segera,40,FALSE,GeoData Consultants Ltd,VWC,Handeni Trunk Main(H,TRUE,1978,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non functional
48546,0,4/7/2011,Danida,0,DANIDA,33.19362237,-8.93950556,Ayubu Chilali,0,Lake Rukwa,Nanyala Kati,Mbeya,12,6,Mbozi,Ruanda,0,TRUE,GeoData Consultants Ltd,Water Board,,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,non functional
11957,0,4/14/2011,,0,,33.8495207,-8.82302461,Shule Ya Msingi,0,Rufiji,Majenje,Mbeya,12,7,Mbarali,Igurusi,0,TRUE,GeoData Consultants Ltd,WUA,,TRUE,0,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
49862,0,3/18/2013,Government Of Tanzania,915,RWE,36.91578552,-3.55049322,Kituo Cha Afya,0,Pangani,Madukani,Arusha,2,7,Meru,Mbuguni,210,TRUE,GeoData Consultants Ltd,VWC,Tengeru gravity water supply,TRUE,1974,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
38775,0,10/16/2012,Oxfam,0,SIMBA CO,33.52206697,-3.87833847,Nkindodidi,0,Internal,Itubula,Shinyanga,17,8,Kishapu,Itilima,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
66760,0,2/14/2013,World Vision,0,World Vision,33.24683363,-4.21637305,Udushi B,0,Internal,Udushi B,Tabora,14,1,Nzega,Miguwa,0,FALSE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional
61574,0,8/2/2011,Su-ki Jang,0,Villagers,32.48102458,-2.34388649,Kwa Sililo,0,Lake Victoria,Selemembe,Mwanza,19,5,Sengerema,Nyakasasa,0,TRUE,GeoData Consultants Ltd,VWC,None,FALSE,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,functional
57395,0,1/30/2013,,1253,,35.01494868,-5.01689148,Mkundi Primary,0,Internal,Dodoma,Singida,13,2,Singida Rural,Siuyu,1,,GeoData Consultants Ltd,VWC,,,2000,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
21830,0,11/15/2012,Ministry Of Water,1267,Hesawa,33.98649901,-1.49075217,Kwa Ibabwe Kihengu,0,Lake Victoria,Shule,Mara,20,6,Rorya,Komuge,250,FALSE,GeoData Consultants Ltd,VWC,Mradi wa maji Komuge,FALSE,1983,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe,non functional
18225,0,3/5/2011,Mh An,1721,DWE,35.00284765,-9.51626067,none,0,Lake Nyasa,Kipangule,Iringa,11,4,Njombe,Kifanya,25,TRUE,GeoData Consultants Ltd,VWC,Kitend,FALSE,2006,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
25165,0,3/14/2011,Tardo,1785,Tardo,38.26204353,-4.6675996,Kwa Mzee Ramadhani,0,Pangani,Kwevumo,Tanga,4,1,Lushoto,Shume,1,TRUE,GeoData Consultants Ltd,VWC,Kibohelo  forest,TRUE,1992,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
67199,0,8/5/2011,Government Of Tanzania,0,Sengerema Water Department,32.20144687,-2.45428074,Kwa Mukolo,0,Lake Victoria,Nhundya,Mwanza,19,5,Sengerema,Kafunzo,0,TRUE,GeoData Consultants Ltd,VWC,None,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
22385,0,3/23/2011,Tado,665,Local technician,38.22917276,-4.79319402,Seng'Enge,0,Pangani,Migombani,Tanga,4,2,Korogwe,Mazinde,150,TRUE,GeoData Consultants Ltd,VWC,Mazinde ngua water,FALSE,1975,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
4636,500,2/22/2011,Danida,1674,Danid,34.49341359,-9.84568307,none,0,Lake Nyasa,Sambala,Iringa,11,5,Ludewa,Mawengi,1,TRUE,GeoData Consultants Ltd,VWC,Jongoj,FALSE,1992,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
35726,20,3/4/2011,Private Individual,281,WU,38.4059458,-6.12010157,Mtaula,0,Wami / Ruvu,Mwanakibwengo,Pwani,6,1,Bagamoyo,Miono,10,TRUE,GeoData Consultants Ltd,WUA,Chalinze wate,TRUE,2003,ksb,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
6939,0,10/19/2012,Netherlands,0,DWE,34.08777811,-3.09536601,Kwa Mzee Kwabi Kamata,0,Lake Victoria,Mwabambasi,Shinyanga,17,2,Maswa,Ipililo,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,swn 80,swn 80,handpump,wug,user-group,other,other,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
31692,0,2/24/2011,Private,-5,Private,39.38913797,-7.10763364,Kwa Dr Adam Mwabulanga,0,Wami / Ruvu,Mzingezinge,Pwani,60,43,Mkuranga,Vikindu,115,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2009,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,other,other,functional
47016,0,8/11/2011,Tanzania,717,Village,37.61765733,-6.70295524,Mlimani Tenkini,0,Wami / Ruvu,Mgulu Wa Ndege,Morogoro,5,5,Morogoro Urban,Kihonda,2000,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2008,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,other,other,functional
53147,20,1/27/2013,Tasaf,294,TASAF,38.59841982,-10.11745269,Kwa Mzee Namtindu,0,Ruvuma / Southern Coast,Siboti,Lindi,8,3,Nachingwea,Nditi,520,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2004,india mark ii,india mark ii,handpump,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
27776,0,8/3/2011,,0,,31.83004879,-1.28284016,Shule Ya Viziwi Mugeza,0,Lake Victoria,Bunukangoma,Kagera,18,6,Bukoba Urban,Kahororo,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
17242,50,3/12/2011,Government Of Tanzania,178,DWE,38.7854576,-5.17532431,Migombani,0,Pangani,Masuguru Shule,Tanga,4,3,Muheza,Masuguru,800,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2010,afridev,afridev,handpump,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
53218,0,3/14/2011,Roman Catholic,189,DWE,38.78423244,-5.11538727,Maweni,0,Pangani,Jambe,Tanga,4,3,Muheza,Kicheba,100,TRUE,GeoData Consultants Ltd,VWC,Mabula mountains spr,FALSE,1999,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
60433,0,10/19/2012,Rwssp,0,DWE,32.26134425,-3.85306228,Kwa Simoni Maziku,0,Lake Tanganyika,Bukuba A,Shinyanga,17,3,Kahama,Idahina,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,other,other,other,wug,user-group,unknown,unknown,milky,milky,enough,enough,shallow well,shallow well,groundwater,other,other,functional
48033,0,4/15/2011,Government Of Tanzania,0,Centr,35.79284444,-4.51556434,Mdasiru,0,Internal,Shuleni,Dodoma,1,1,Kondoa,Masange,0,TRUE,GeoData Consultants Ltd,VWC,Kwa,FALSE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
58642,0,1/25/2013,Government Of Tanzania,563,Government,37.79482782,-10.08249511,Kwa Mzee Libungui,0,Ruvuma / Southern Coast,Mkundi,Lindi,80,43,Liwale,Ngongowele,350,,GeoData Consultants Ltd,VWC,Mtandao wa Mabomba,TRUE,1972,ksb,submersible,submersible,vwc,user-group,unknown,unknown,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non functional
7420,50,1/29/2013,Fini Water,421,Fini Water,38.75159512,-10.32506494,Kwa Mzee Lipemba,0,Ruvuma / Southern Coast,Kibaoni,Lindi,8,3,Nachingwea,Nangowe,406,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,india mark ii,india mark ii,handpump,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
11811,1000,7/28/2011,Il,1667,CONS,31.17657926,-7.84847244,Kwa Mundye,0,Lake Rukwa,Godown,Rukwa,15,3,Nkasi,Kate,300,TRUE,GeoData Consultants Ltd,VWC,K,TRUE,1983,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
54548,0,3/30/2013,Government Of Tanzania,1360,DWE,37.55061829,-3.28840021,Kwa Felix Temu,0,Pangani,Kouri,Kilimanjaro,3,4,Moshi Rural,Mamba Kusini,1,FALSE,GeoData Consultants Ltd,VWC,Una mkolowoni,TRUE,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,non functional
54848,0,3/14/2013,0,-17,0,39.44163826,-6.90190842,Kwa Weso,0,Wami / Ruvu,Dege,Dar es Salaam,7,3,Temeke,Somangira,45,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2000,mono,mono,motorpump,other - school,other,pay per bucket,per bucket,salty,salty,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
32336,0,3/17/2011,Amref,-17,AMREF,39.25586996,-7.41749909,Shuleni,0,Rufiji,Mashariki,Pwani,6,4,Mkuranga,Magawa,100,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
26535,1000,2/9/2013,Danida,644,DANIDA,37.1240366,-10.79262244,Kwa Mpemba,0,Ruvuma / Southern Coast,Uwasi,Ruvuma,10,1,Tunduru,Ligunga,1,FALSE,GeoData Consultants Ltd,VWC,,FALSE,1992,swn 80,swn 80,handpump,vwc,user-group,pay annually,annually,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
71856,0,2/22/2013,Government Of Tanzania,1170,DWE,37.3845057,-3.29510498,Kwa Dicksoni Osima,0,Pangani,Sahoni,Kilimanjaro,3,4,Moshi Rural,Mbokomu,80,TRUE,GeoData Consultants Ltd,VWC,Mbokomu east,FALSE,1963,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
53518,250,1/21/2013,Government Of Tanzania,1255,DWE,30.29392803,-4.57232332,Kwa Eliyasi,0,Lake Tanganyika,Mwenge,Kigoma,16,2,Kasulu,Ruhita,970,TRUE,GeoData Consultants Ltd,Water authority,Kwagwisembeza,TRUE,1993,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non functional
